query_id,query_text,chunk_id,chunk_text,score,rank,relevance,rerank_score,rank_reranked
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,4ea3f15c-81d1-4d57-8401-666532d7fd53,"Topic: Emotion
Section: Usage with Next.js app router

useServerInsertedHTML(() => {
const names = flush();
if (names.length === 0) return null;
let styles = '';
for (const name of names) {
styles += cache.inserted[name];
}
return (
<style
data-emotion={`${cache.key} ${names.join(' ')}`}
dangerouslySetInnerHTML={{
__html: styles,
}}
/>
);
});

return <CacheProvider value={cache}>{children}</CacheProvider>;
}
```  
Add `RootStyleRegistry`, `MantineEmotionProvider` and `emotionTransform` to `app/layout.tsx`.
It should look something like this:  
```tsx
import '@mantine/core/styles.css';

import { ColorSchemeScript, MantineProvider } from '@mantine/core';
import {
emotionTransform,
MantineEmotionProvider,
} from '@mantine/emotion';
import { RootStyleRegistry } from './EmotionRootStyleRegistry';

export const metadata = {
title: 'Mantine Next.js template',
description: 'I am using Mantine with Next.js!',
};

export default function RootLayout({ children }: { children: any }) {
return (
<html lang=""en"">
<head>
<ColorSchemeScript />
<link rel=""shortcut icon"" href=""/favicon.svg"" />
<meta
name=""viewport""
content=""minimum-scale=1, initial-scale=1, width=device-width, user-scalable=no""
/>
</head>
<body>
<RootStyleRegistry>
<MantineEmotionProvider>
<MantineProvider stylesTransform={emotionTransform}>
{children}
</MantineProvider>
</MantineEmotionProvider>
</RootStyleRegistry>
</body>
</html>
);
}
```  
Done! You can now use `sx`, `styles` props and `createStyles` in your application.
Note that `'use client'` is required in most components that use `sx`, `styles` or `createStyles`:  
```tsx
'use client';

import { Box } from '@mantine/core';

export default function HomePage() {
return (
<Box
sx={(theme, u) => ({
padding: 40,

[u.light]: {
backgroundColor: theme.colors.blue[0],
color: theme.colors.blue[9],

'&:hover': {
backgroundColor: theme.colors.blue[1],
},
},
})}
>
Box with emotion sx prop
</Box>
);
}
```",0.0158770161290322,2,2,0.84375,4
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,deaaf237-2224-453d-8777-f16563b6beaa,"Topic: Emotion
Section: Usage with Next.js pages router

import Head from 'next/head';
import { MantineProvider } from '@mantine/core';
import {
emotionTransform,
MantineEmotionProvider,
} from '@mantine/emotion';
import { emotionCache } from '../emotion/cache';

export default function App({ Component, pageProps }: any) {
return (
<MantineEmotionProvider cache={emotionCache}>
<MantineProvider stylesTransform={emotionTransform}>
<Head>
<title>Mantine Template</title>
<meta
name=""viewport""
content=""minimum-scale=1, initial-scale=1, width=device-width, user-scalable=no""
/>
<link rel=""shortcut icon"" href=""/favicon.svg"" />
</Head>
<Component {...pageProps} />
</MantineProvider>
</MantineEmotionProvider>
);
}
```  
Done! You can now use `sx`, `styles` props and `createStyles` in your application:  
```tsx
import { Box } from '@mantine/core';

function Demo() {
return (
<Box
sx={(theme, u) => ({
padding: 40,

[u.light]: {
backgroundColor: theme.colors.blue[0],
color: theme.colors.blue[9],

'&:hover': {
backgroundColor: theme.colors.blue[1],
},
},
})}
>
Box with emotion sx prop
</Box>
);
}
```",0.0075757575757575,12,1,0.79296875,5
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,5cdf75c6-2aa1-43c8-8d9e-f9027b0c7c62,"Topic: General
Section: How to fix hydration warning?

To fix the hydration warning, spread `mantineHtmlProps` on the `<html />` element:  
```tsx
// app/layout.tsx
import { ColorSchemeScript, MantineProvider, mantineHtmlProps } from '@mantine/core';

export default function RootLayout({ children }: { children: any }) {
return (
<html lang=""en"" {...mantineHtmlProps}>
<head>
<ColorSchemeScript />
<link rel=""shortcut icon"" href=""/favicon.svg"" />
<meta
name=""viewport""
content=""minimum-scale=1, initial-scale=1, width=device-width, user-scalable=no""
/>
</head>
<body>
<MantineProvider>{children}</MantineProvider>
</body>
</html>
);
}
```",0.0144957983193277,5,0,0.7890625,6
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,0675135d-5dc6-4456-890a-0e9e3de3d521,"Topic: MantineProvider
Section: Usage

```tsx
import { createTheme, MantineProvider } from '@mantine/core';

const theme = createTheme({
/** Your theme override here */
});

function Demo() {
return (
<MantineProvider theme={theme}>
{/* Your app here */}
</MantineProvider>
);
}
```",0.0074626865671641,13,1,0.76953125,7
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,dabc39c6-97eb-481d-9019-513e05263071,"Topic: General
Section: Example hydration warning

<ErrorMessage error=""Hydration failed because the server rendered HTML didn't match the client. As a result this tree will be regenerated on the client. This can happen if a SSR-ed Client Component used. > -data-mantine-color-scheme='light'"" />  
Minimal Next.js code that has this warning (Next.js used as an example, the same logic can be applied to any other framework with server-side rendering):  
```tsx
// app/layout.tsx
import { ColorSchemeScript, MantineProvider } from '@mantine/core';

export default function RootLayout({ children }: { children: any }) {
return (
<html lang=""en"">
<head>
<ColorSchemeScript />
<link rel=""shortcut icon"" href=""/favicon.svg"" />
<meta
name=""viewport""
content=""minimum-scale=1, initial-scale=1, width=device-width, user-scalable=no""
/>
</head>
<body>
<MantineProvider>{children}</MantineProvider>
</body>
</html>
);
}
```",0.0071428571428571,17,0,0.76171875,8
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,4fbdd9c8-39d2-4f08-8642-87ea3c08c774,"Topic: Redwood
Section: Setup

Add styles imports, [MantineProvider](https://mantine.dev/theming/mantine-provider) and [ColorSchemeScript](https://mantine.dev/theming/color-schemes)
to `web/src/App.tsx` file:  
```tsx
// Import styles of packages that you've installed.
// All packages except `@mantine/hooks` require styles imports
import '@mantine/core/styles.css';

import { FatalErrorBoundary, RedwoodProvider } from '@redwoodjs/web';
import { RedwoodApolloProvider } from '@redwoodjs/web/apollo';
import FatalErrorPage from 'src/pages/FatalErrorPage';
import Routes from 'src/Routes';
import { ColorSchemeScript, MantineProvider } from '@mantine/core';

const App = () => (
<FatalErrorBoundary page={FatalErrorPage}>
<RedwoodProvider titleTemplate=""%PageTitle | %AppTitle"">
<ColorSchemeScript />
<MantineProvider>
<RedwoodApolloProvider>
<Routes />
</RedwoodApolloProvider>
</MantineProvider>
</RedwoodProvider>
</FatalErrorBoundary>
);

export default App;
```  
All set! Start development server:  
```bash
yarn rw dev
```",0.0068493150684931,22,0,0.74609375,9
eval2_q009,How do I set up MantineProvider in Next.js App Router (app/layout.tsx)?,a80e23cc-2239-4797-9c00-d68306b49b6f,"Topic: Modals manager
Section: Setup ModalsProvider

Wrap your app with `ModalsProvider` component:  
```tsx
import { MantineProvider } from '@mantine/core';
import { ModalsProvider } from '@mantine/modals';

function Demo() {
return (
<MantineProvider>
<ModalsProvider>{/* Your app here */}</ModalsProvider>
</MantineProvider>
);
}
```",0.0070422535211267,18,0,0.7421875,10
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",885a82e5-dfd3-42d4-af0b-f1040ec1881e,"Topic: StylesPerformance
Section: CSS modules

[CSS modules](https://mantine.dev/styles/css-modules) is the most performant way to apply styles –
this approach generates static CSS that is never re-evaluated. 99% of Mantine components
styles are generated with CSS modules – components are optimized out of the box.  
In most cases, it is recommended to use [CSS modules](https://mantine.dev/styles/css-modules) to style your components as well.
You can apply styles to HTML elements with `className` prop and to Mantine components with `className`,
`classNames` props.  
Applying styles with `className`:  
#### Example: className  
```tsx
import { Box } from '@mantine/core';
import classes from './Demo.module.css';

function Demo() {
return (
<Box className={classes.box}>
Box component with <span className={classes.highlight}>some styles</span>
</Box>
);
}
```  
Applying styles with `classNames` (see [Styles API guide](https://mantine.dev/styles/styles-api) to learn more):  
#### Example: classNames  
```tsx
import { useState } from 'react';
import { TextInput } from '@mantine/core';
import classes from './Demo.module.css';

function Demo() {
const [value, setValue] = useState('');
const [focused, setFocused] = useState(false);
const floating = focused || value.length > 0 || undefined;

return (
<TextInput
label=""Floating label input""
labelProps={{ 'data-floating': floating }}
classNames={{
root: classes.root,
input: classes.input,
label: classes.label,
}}
onFocus={() => setFocused(true)}
onBlur={() => setFocused(false)}
value={value}
onChange={(event) => setValue(event.currentTarget.value)}
/>
);
}
```",0.0160092213114754,1,3,0.890625,1
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",89f2d1ed-dc31-40ce-a078-cb5cc6a2108c,"Topic: StylesOverview
Section: CSS modules

[CSS modules](https://mantine.dev/styles/css-modules/) is the recommended way of applying most of the styles to Mantine components.
CSS modules are the most performant and flexible way of styling components.  
```scss
// Demo.module.css

.root {
padding-right: 100px;

&[data-collapsed] {
padding-right: 40px;

& .control {
max-width: 200px;
}
}
}

.control {
background-color: var(--mantine-color-blue-1);
color: var(--mantine-color-blue-filled);
padding: var(--mantine-spacing-xl);
margin-left: 40px;

@media (max-width: $mantine-breakpoint-sm) {
margin-left: 0;
margin-top: var(--mantine-spacing-md);
}

@mixin hover {
background-color: light-dark(
var(--mantine-color-blue-1),
var(--mantine-color-blue-9)
);
}
}
```  
```tsx
// Demo.tsx
import classes from './Demo.module.css';

function Demo({ collapsed }: { collapsed: boolean }) {
return (
<div
className={classes.root}
data-collapsed={collapsed || undefined}
>
<button type=""button"" className={classes.control}>
Control
</button>
</div>
);
}
```",0.0155122655122655,3,3,0.7890625,2
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",5f15a21f-9221-4611-8ee3-debcac680a45,"Topic: StylesPerformance
Section: Inline styles

Inline styles (`style` and `styles` props) are less performant than CSS modules, but still
performant enough to be used in most cases if it is your preferred way of styling in your project.  
Inline styles caveats:  
* Styles are not reused between components, each component will generate its own styles, for example,
if you have 100 buttons with the same styles, CSS modules will generate 1 class for all of them,
inline styles will generate 100 `style` attributes
* If inline styles are overused, it can increase bundle size and output HTML size
* *Not performance related*: inline styles have higher specificity than CSS modules, so if you want
to override inline styles you will have to use `!important` or use another inline styles  
Example of inline styles:  
#### Example: styles  
```tsx
import { Button } from '@mantine/core';

function Demo() {
const gradient =
'linear-gradient(45deg, var(--mantine-color-pink-filled) 0%, var(--mantine-color-orange-filled) 50%, var(--mantine-color-yellow-filled) 100%)';

return (
<Button
radius=""md""
styles={{
root: {
padding: 2,
border: 0,
backgroundImage: gradient,
},

inner: {
background: 'var(--mantine-color-body)',
color: 'var(--mantine-color-text)',
borderRadius: 'calc(var(--button-radius) - 2px)',
paddingLeft: 'var(--mantine-spacing-md)',
paddingRight: 'var(--mantine-spacing-md)',
},

label: {
backgroundImage: gradient,
WebkitBackgroundClip: 'text',
WebkitTextFillColor: 'transparent',
},
}}
>
Gradient button
</Button>
);
}
```",0.0152680652680652,4,1,0.76171875,3
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",216f4ddd-3eb2-4e31-a0e0-78d1511bf630,"Topic: General
Section: Why nested inline styles are not supported?

Mantine does not use CSS-in-JS library for styling – all styles are either in CSS files
or inline in the `style` attribute which does not support nested styles. Mantine does not
use CSS-in-JS to keep bundle size small, provide support for server-side rendering and
improve performance. You can learn more about performance [in the styles performance guide](https://mantine.dev/styles/styles-performance/).",0.0155272026961964,2,0,0.70703125,4
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",122d2af6-a201-4988-b561-ba9df67dba97,"Topic: StylesPerformance
Section: Responsive style props

Responsive [style props](https://mantine.dev/styles/style-props) have worse performance than regular style props
because they require injecting `<style />` tag next to the component. It is fine to use responsive
style props to apply styles to several components, but it is not recommended to use
them in large lists of components, for example, if you have 1000 inputs with responsive margins,
it is better to refactor to use `classNames` prop:  
```tsx
import { TextInput } from '@mantine/core';

// Ok, style props are used to apply margin-top property to several components
function StyleProps() {
return (
<>
<TextInput label=""Input 1"" />
<TextInput label=""Input 2"" mt={{ base: 10, md: 20 }} />
<TextInput label=""Input 3"" mt={{ base: 10, md: 20 }} />
</>
);
}

// Worse, 1000 separate `<style />` tags will be generated
// Better to refactor to use className prop
function StylePropsArray() {
const inputs = Array(1000)
.fill(0)
.map((_, index) => (
<TextInput
key={index}
label={`Input ${index}`}
mt={{ base: 10, md: 20 }}
/>
));

return <>{inputs}</>;
}
```",0.0080645161290322,8,1,0.68359375,5
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",8e5aca3f-fba9-4054-9a31-5a3e2832a6f2,"Topic: Emotion
Section: Caveats and support

[Emotion](https://emotion.sh/) is a runtime CSS-in-JS library – styles are generated
and injected into the DOM at runtime. This approach has some limitations:  
* **Limited server-side rendering support** – modern frameworks like Next.js with app router
do not fully support emotion or require additional configuration.
* **Runtime overhead** – styles are generated and injected at runtime, which can lead to
performance issues on pages with a lot of components.
* **Additional bundle size** – your bundle will include `@emotion/react` (21.2kB minified),
`@mantine/emotion` (~2kb minified) and all styles that you use in your components.  
`@mantine/emotion` package can be used with the following frameworks:  
* **Vite** and **CRA** with basic setup
* **Next.js with pages router** with additional setup for server side rendering provided by the package
* **Next.js with app router** with additional setup for server side rendering provided by Emotion
* Any other framework that does not require server-side rendering with basic setup  
There is no official support (the package probably can be used but it's not tested and documentation is not provided) for:  
* **React Router**
* **Gatsby**
* **Redwood**
* Any other framework that has server-side rendering  
Note that Emotion is not recommended for new projects, if you are starting a new project with Mantine,
consider using [CSS modules](https://mantine.dev/styles/css-modules/) instead.",0.0081967213114754,7,0,0.68359375,6
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",bed4dcb3-fb72-44c2-98c2-c6efe732c529,"Topic: StylesOverview
Section: Style prop

[Style prop](https://mantine.dev/styles/style/) is supported by all Mantine components and allows setting
CSS properties as well as CSS variables. It is useful in the following cases:  
* You want to apply a single CSS property to a component:  
```tsx
import { Button, Flex } from '@mantine/core';

function Demo() {
return (
<Flex>
<Button style={{ flex: 1 }}>Large button</Button>
<Button>Small button</Button>
</Flex>
);
}
```  
* You want to set a CSS variable based on component prop:  
```tsx
import { Box } from '@mantine/core';

function Demo({ color }: { color: string }) {
// Later you will be able to use var(--my-color) in any nested element
return <Box style={{ '--my-color': color }}>My box</Box>;
}
```  
[Style prop](https://mantine.dev/styles/style/) works the same way as React `style` prop. It is not
recommended to use it as a primary way of styling components. In most cases, it is
better to create a separate file with styles – it will be easier to maintain and
will be more [performant](https://mantine.dev/styles/styles-performance/).",0.0147345612134344,5,0,0.6640625,7
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",15823fe6-a0c6-4c02-bbb4-942b066a3857,"Topic: StylesApi
Section: styles prop

The `styles` prop works the same way as `classNames`, but applies inline styles. Note that inline
styles have higher specificity than classes, so you will not be able to override them with classes
without using `!important`. You cannot use pseudo-classes (for example, `:hover`, `:first-of-type`)
and media queries inside the `styles` prop.  
#### Example: styles  
```tsx
import { Button } from '@mantine/core';

function Demo() {
const gradient =
'linear-gradient(45deg, var(--mantine-color-pink-filled) 0%, var(--mantine-color-orange-filled) 50%, var(--mantine-color-yellow-filled) 100%)';

return (
<Button
radius=""md""
styles={{
root: {
padding: 2,
border: 0,
backgroundImage: gradient,
},

inner: {
background: 'var(--mantine-color-body)',
color: 'var(--mantine-color-text)',
borderRadius: 'calc(var(--button-radius) - 2px)',
paddingLeft: 'var(--mantine-spacing-md)',
paddingRight: 'var(--mantine-spacing-md)',
},

label: {
backgroundImage: gradient,
WebkitBackgroundClip: 'text',
WebkitTextFillColor: 'transparent',
},
}}
>
Gradient button
</Button>
);
}
```  
> **styles prop usage**
>
> Some examples and demos in the documentation use the `styles` prop for convenience, but it is not
> recommended to use the `styles` prop as the primary means of styling components, as the `classNames`
> prop is more flexible and has [better performance](https://mantine.dev/styles/styles-performance).",0.0066666666666666,23,0,0.66015625,8
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",7f321abb-3271-4e76-8c59-0e1ec7fbe94b,"Topic: StylesPerformance
Section: Style props

[Style props](https://mantine.dev/styles/style-props) transform component props into inline styles. Style props have
the same caveats as inline styles, it is not recommended to use them as the primary means of styling
your components. Usually, style props are used to apply 1–3 styles to a component – using them
this way does not impact performance.",0.0078125,10,0,0.62109375,9
eval2_q010,"In Mantine, which styling approach is most performant at runtime, and why?",b8c8613c-7ea3-4597-ac04-43d19255e401,"Topic: StylesOverview
Section: Style props

[Style props](https://mantine.dev/styles/style-props/) work similar to component specific props, but with several differences:  
* Style props are not component specific, they can be used with any component.
* Style props always control a single CSS property. For example, `c` prop controls CSS `color` property, while `color` prop controls a set of properties: `color`, `background-color` and `border-color`.
* Style props are set in `style` attribute. It is not possible to override them with CSS without using `!important`.  
[Style props](https://mantine.dev/styles/style-props/) are useful when you need to change a single CSS property without creating a separate file for styles.
Some of the most common use cases are:  
* Changing text color and font-size  
```tsx
import { Text } from '@mantine/core';

function Demo() {
return (
<div>
<Text c=""blue.8"" fz=""lg"">
Card title
</Text>
<Text c=""dimmed"" fz=""sm"">
Card description
</Text>
</div>
);
}
```  
* Applying margins to inputs inside a form:  
```tsx
import { TextInput } from '@mantine/core';

function Demo() {
return (
<form>
<TextInput label=""First name"" />
<TextInput label=""Last name"" mt=""md"" />
<TextInput label=""Email"" mt=""md"" />
</form>
);
}
```  
* Adding padding to various elements:  
```tsx
import { Paper } from '@mantine/core';

function Demo() {
return <Paper p=""xl"">My custom card</Paper>;
}
```  
Note that [style props](https://mantine.dev/styles/style-props/) were never intended to be used
as a primary way of styling components. In most cases, it is better to limit
the number of style props used per component to 3-4. If you find yourself using
more than 4 style props, consider creating a separate file with styles – it
will be easier to maintain and will be more [performant](https://mantine.dev/styles/styles-performance/).",0.0070422535211267,17,0,0.57421875,10
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,b6b3c8b5-f5ad-4e74-ba3a-7770d42879f0,"Topic: BarChart
Section: Stacked bar chart

Set `type=""stacked""` to render a stacked bar chart. In this type of bar chart
stacking is applied along the vertical axis, allowing you to see the overall trend
as well as the contribution of each individual series to the total.  
#### Example: stacked  
```tsx
// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""month""
type=""stacked""
series={[
{ name: 'Smartphones', color: 'violet.6' },
{ name: 'Laptops', color: 'blue.6' },
{ name: 'Tablets', color: 'teal.6' },
]}
/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 900, Tablets: 200 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 400, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 1400, Tablets: 1200 },
{ month: 'June', Smartphones: 750, Laptops: 600, Tablets: 1000 },
];
```",0.0163934426229508,1,3,0.95703125,1
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,5c7da916-acdc-47c6-8e6f-7181d95dda78,"Topic: BarChart
Section: Mixed stacked bar chart

You can control how series are stacked by setting `stackId` property in series object:  
#### Example: mixedStack  
```tsx
// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""month""
series={[
{ name: 'Smartphones', color: 'violet.6', stackId: 'a' },
{ name: 'Laptops', color: 'blue.6', stackId: 'b' },
{ name: 'Tablets', color: 'teal.6', stackId: 'b' },
]}
/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 500, Tablets: 800 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 1800, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 200, Tablets: 700 },
{ month: 'June', Smartphones: 800, Laptops: 500, Tablets: 200 },
];
```",0.0161290322580645,2,2,0.8984375,2
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,96c62719-0510-4312-bc0a-2dc3ec7b8ff2,"Topic: BarChart
Section: Series labels

By default, series `name` is used as a label. To change it, set `label`
property in `series` object:  
#### Example: seriesLabels  
```tsx
// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""month""
type=""stacked""
withLegend
legendProps={{ verticalAlign: 'bottom' }}
series={[
{ name: 'Smartphones', label: 'Smartphones sales', color: 'violet.6' },
{ name: 'Laptops', label: 'Laptops sales', color: 'blue.6' },
{ name: 'Tablets', label: 'Tablets sales', color: 'teal.6' },
]}
/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 900, Tablets: 200 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 400, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 1400, Tablets: 1200 },
{ month: 'June', Smartphones: 750, Laptops: 600, Tablets: 1000 },
];
```",0.0153846153846153,4,1,0.83984375,3
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,aaaa2652-88e4-491d-9687-a7ffc12bb30b,"Topic: BarChart
Section: Grid and text colors

Use `--chart-grid-color` and `--chart-text-color` to change colors of
grid lines and text within the chart. With [CSS modules](https://mantine.dev/styles/css-modules/), you can change colors
depending on color scheme:  
#### Example: gridColor  
```tsx
// Demo.module.css
.root {
@mixin light {
--chart-grid-color: alpha(var(--mantine-color-black), 0.15);
--chart-text-color: var(--mantine-color-gray-7);
}

@mixin dark {
--chart-grid-color: alpha(var(--mantine-color-white), 0.15);
--chart-text-color: var(--mantine-color-dark-0);
}
}

// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';
import classes from './Demo.module.css';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""date""
type=""stacked""
className={classes.root}
series={[
{ name: 'Smartphones', color: 'violet.6' },
{ name: 'Laptops', color: 'blue.6' },
{ name: 'Tablets', color: 'teal.6' },
]}
/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 900, Tablets: 200 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 400, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 1400, Tablets: 1200 },
{ month: 'June', Smartphones: 750, Laptops: 600, Tablets: 1000 },
];
```  
If your application has only one color scheme, you can use `gridColor` and `textColor`
props instead of CSS variables:  
```tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""date""
type=""stacked""
gridColor=""gray.5""
textColor=""gray.9""
series={[
{ name: 'Smartphones', color: 'violet.6' },
{ name: 'Laptops', color: 'blue.6' },
{ name: 'Tablets', color: 'teal.6' },
]}
/>
);
}
```",0.0070422535211267,14,0,0.8203125,4
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,a0816700-09c0-46c8-bd2f-9db23c0c6990,"Topic: BarChart
Section: Usage

Use `BarChart` component without `type` prop to render a regular bar chart.
In a regular bar chart, each data series is plotted on its own and does
not interact with other series.  
#### Example: usage  
```tsx
// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';


function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""month""
series={[
{ name: 'Smartphones', color: 'violet.6' },
{ name: 'Laptops', color: 'blue.6' },
{ name: 'Tablets', color: 'teal.6' },
]}

/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 900, Tablets: 200 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 400, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 1400, Tablets: 1200 },
{ month: 'June', Smartphones: 750, Laptops: 600, Tablets: 1000 },
];
```",0.0158730158730158,3,0,0.81640625,5
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,c19878a1-13df-4fd9-b8f5-109cb7575494,"Topic: BarChart
Section: Vertical orientation

Set `orientation=""vertical""` to render a vertical bar chart:  
#### Example: vertical  
```tsx
// Demo.tsx
import { BarChart } from '@mantine/charts';
import { data } from './data';

function Demo() {
return (
<BarChart
h={300}
data={data}
dataKey=""month""
type=""stacked""
orientation=""vertical""
yAxisProps={{ width: 80 }}
series={[
{ name: 'Smartphones', color: 'violet.6' },
{ name: 'Laptops', color: 'blue.6' },
{ name: 'Tablets', color: 'teal.6' },
]}
/>
);
}

// data.ts
export const data = [
{ month: 'January', Smartphones: 1200, Laptops: 900, Tablets: 200 },
{ month: 'February', Smartphones: 1900, Laptops: 1200, Tablets: 400 },
{ month: 'March', Smartphones: 400, Laptops: 1000, Tablets: 200 },
{ month: 'April', Smartphones: 1000, Laptops: 200, Tablets: 800 },
{ month: 'May', Smartphones: 800, Laptops: 1400, Tablets: 1200 },
{ month: 'June', Smartphones: 750, Laptops: 600, Tablets: 1000 },
];
```",0.0150588768115942,6,1,0.8046875,6
eval2_q012,How do I render a stacked BarChart in Mantine Charts with multiple data series?,2587962a-e3f7-4632-8775-59a302ff760f,"Topic: CompositeChart
Section: Usage

`CompositeChart` allows using `Line`, `Area` and `Bar` charts together in a single
chart:  
#### Example: usage  
```tsx
// Demo.tsx
import { CompositeChart } from '@mantine/charts';
import { data } from './data';


function Demo() {
return (
<CompositeChart
h={300}
data={data}
dataKey=""date""
maxBarWidth={30}
series={[
{ name: 'Tomatoes', color: 'rgba(18, 120, 255, 0.2)', type: 'bar' },
{ name: 'Apples', color: 'red.8', type: 'line' },
{ name: 'Oranges', color: 'yellow.8', type: 'area' },
]}

/>
);
}

// data.ts
export const data = [
{
date: 'Mar 22',
Apples: 2890,
Oranges: 2338,
Tomatoes: 2452,
},
{
date: 'Mar 23',
Apples: 2756,
Oranges: 2103,
Tomatoes: 2402,
},
{
date: 'Mar 24',
Apples: 3322,
Oranges: 986,
Tomatoes: 1821,
},
{
date: 'Mar 25',
Apples: 3470,
Oranges: 2108,
Tomatoes: 2809,
},
{
date: 'Mar 26',
Apples: 3129,
Oranges: 1726,
Tomatoes: 2290,
},
];
```",0.0068493150684931,18,0,0.7265625,7
